timestamp,hour,minute,day_of_week,people_count,csi_variance,piezo_voltage,piezo_avg_watt
2026-09-09 03:03:00,3,3,2,0,7.2399,0.016,0.0015
2026-09-09 03:04:00,3,4,2,0,8.5082,0.031,0.0007
2026-09-09 03:05:00,3,5,2,0,9.2295,0.033,0.0018
2026-09-09 03:06:00,3,6,2,0,9.1317,0.04,0.0019
2026-09-09 03:07:00,3,7,2,0,9.2389,0.022,0.0003
2026-09-09 03:08:00,3,8,2,0,8.2224,0.034,0.001
2026-09-09 03:09:00,3,9,2,1,8.3971,0.014,0.0
2026-09-09 03:10:00,3,10,2,0,5.6977,0.035,0.0009
2026-09-09 03:11:00,3,11,2,0,9.086,0.025,0.0014
2026-09-09 03:12:00,3,12,2,1,4.2288,0.013,0.0015
2026-09-09 03:13:00,3,13,2,0,8.0652,0.024,0.0007
2026-09-09 03:14:00,3,14,2,0,7.2893,0.041,0.0003
2026-09-09 03:15:00,3,15,2,0,8.8037,0.029,0.0003
2026-09-09 03:16:00,3,16,2,0,8.1223,0.032,0.0015
2026-09-09 03:17:00,3,17,2,0,4.6347,0.005,0.0004
2026-09-09 03:18:00,3,18,2,0,5.1756,0.01,0.0019
2026-09-09 03:19:00,3,19,2,0,9.494,0.043,0.0002
2026-09-09 03:20:00,3,20,2,0,9.2421,0.012,0.0012
2026-09-09 03:21:00,3,21,2,0,6.0659,0.015,0.0019
2026-09-09 03:22:00,3,22,2,0,7.7673,0.036,0.0014
2026-09-09 03:23:00,3,23,2,0,5.6629,0.027,0.0013
2026-09-09 03:24:00,3,24,2,0,5.2459,0.026,0.0015
2026-09-09 03:25:00,3,25,2,0,7.4445,0.016,0.0003
2026-09-09 03:26:00,3,26,2,0,7.5589,0.035,0.0
2026-09-09 03:27:00,3,27,2,0,5.1829,0.004,0.0009
2026-09-09 03:28:00,3,28,2,0,7.8349,0.039,0.0003
2026-09-09 03:29:00,3,29,2,0,5.1506,0.043,0.0008
2026-09-09 03:30:00,3,30,2,0,5.4014,0.043,0.0003
2026-09-09 03:31:00,3,31,2,1,7.2209,0.025,0.0009
2026-09-09 03:32:00,3,32,2,0,7.7772,0.0,0.0004
2026-09-09 03:33:00,3,33,2,0,6.7372,0.034,0.0007
2026-09-09 03:34:00,3,34,2,0,7.053,0.005,0.0015
2026-09-09 03:35:00,3,35,2,0,4.8652,0.0,0.0016
2026-09-09 03:36:00,3,36,2,0,4.6643,0.002,0.001
2026-09-09 03:37:00,3,37,2,0,6.0118,0.018,0.0005
2026-09-09 03:38:00,3,38,2,0,9.3379,0.017,0.0001
2026-09-09 03:39:00,3,39,2,1,8.0637,0.006,0.0013
2026-09-09 03:40:00,3,40,2,0,7.1377,0.018,0.0003
2026-09-09 03:41:00,3,41,2,0,8.3989,0.002,0.0001
2026-09-09 03:42:00,3,42,2,1,7.5866,0.012,0.0005
2026-09-09 03:43:00,3,43,2,0,9.4404,0.022,0.0016
2026-09-09 03:44:00,3,44,2,0,8.873,0.011,0.0014
2026-09-09 03:45:00,3,45,2,0,6.0286,0.034,0.0017
2026-09-09 03:46:00,3,46,2,0,4.7849,0.0,0.0008
2026-09-09 03:47:00,3,47,2,1,8.809,0.037,0.0012
2026-09-09 03:48:00,3,48,2,0,4.6266,0.015,0.0002
2026-09-09 03:49:00,3,49,2,0,4.4143,0.044,0.0012
2026-09-09 03:50:00,3,50,2,0,6.2121,0.016,0.0
2026-09-09 03:51:00,3,51,2,0,8.6372,0.038,0.0017
2026-09-09 03:52:00,3,52,2,0,9.242,0.022,0.0012
2026-09-09 03:53:00,3,53,2,0,5.0145,0.038,0.0005
2026-09-09 03:54:00,3,54,2,0,7.0216,0.034,0.0018
2026-09-09 03:55:00,3,55,2,0,6.2574,0.039,0.0004
2026-09-09 03:56:00,3,56,2,0,5.8642,0.014,0.0014
2026-09-09 03:57:00,3,57,2,0,8.4201,0.017,0.0012
2026-09-09 03:58:00,3,58,2,0,8.9842,0.043,0.0015
2026-09-09 03:59:00,3,59,2,0,5.2006,0.025,0.0017
2026-09-09 04:00:00,4,0,2,0,8.3492,0.045,0.0007
2026-09-09 04:01:00,4,1,2,1,4.2322,0.032,0.0011
2026-09-09 04:02:00,4,2,2,0,8.9022,0.042,0.0014
2026-09-09 04:03:00,4,3,2,0,9.1353,0.028,0.0014
2026-09-09 04:04:00,4,4,2,0,6.0824,0.036,0.0
2026-09-09 04:05:00,4,5,2,0,4.295,0.033,0.0005
2026-09-09 04:06:00,4,6,2,1,5.2575,0.02,0.0018
2026-09-09 04:07:00,4,7,2,0,7.2976,0.025,0.0014
2026-09-09 04:08:00,4,8,2,0,5.5382,0.033,0.0018
2026-09-09 04:09:00,4,9,2,1,6.5877,0.011,0.0017
2026-09-09 04:10:00,4,10,2,0,5.0983,0.035,0.0002
2026-09-09 04:11:00,4,11,2,0,5.7929,0.025,0.0001
2026-09-09 04:12:00,4,12,2,0,7.9035,0.015,0.0014
2026-09-09 04:13:00,4,13,2,0,6.3323,0.004,0.0019
2026-09-09 04:14:00,4,14,2,0,4.9946,0.005,0.0009
2026-09-09 04:15:00,4,15,2,0,6.7327,0.023,0.0014
2026-09-09 04:16:00,4,16,2,0,4.6113,0.04,0.0002
2026-09-09 04:17:00,4,17,2,0,9.286,0.025,0.002
2026-09-09 04:18:00,4,18,2,0,6.8424,0.038,0.0004
2026-09-09 04:19:00,4,19,2,0,5.6118,0.04,0.0014
2026-09-09 04:20:00,4,20,2,1,6.5117,0.0,0.002
2026-09-09 04:21:00,4,21,2,0,5.7565,0.04,0.0011
2026-09-09 04:22:00,4,22,2,0,8.2487,0.041,0.0009
2026-09-09 04:23:00,4,23,2,0,6.9498,0.017,0.0018
2026-09-09 04:24:00,4,24,2,0,4.988,0.041,0.0001
2026-09-09 04:25:00,4,25,2,0,6.0193,0.027,0.0007
2026-09-09 04:26:00,4,26,2,0,4.6982,0.03,0.0002
2026-09-09 04:27:00,4,27,2,0,4.9188,0.009,0.0002
2026-09-09 04:28:00,4,28,2,0,5.8282,0.001,0.0009
2026-09-09 04:29:00,4,29,2,0,9.2235,0.003,0.0018
2026-09-09 04:30:00,4,30,2,1,7.5576,0.019,0.001
2026-09-09 04:31:00,4,31,2,0,4.2211,0.005,0.0009
2026-09-09 04:32:00,4,32,2,0,7.5072,0.022,0.001
2026-09-09 04:33:00,4,33,2,0,8.9585,0.023,0.0014
2026-09-09 04:34:00,4,34,2,0,5.8134,0.038,0.0007
2026-09-09 04:35:00,4,35,2,0,6.8835,0.005,0.0014
2026-09-09 04:36:00,4,36,2,0,7.0242,0.041,0.0012
2026-09-09 04:37:00,4,37,2,0,5.2859,0.013,0.0004
2026-09-09 04:38:00,4,38,2,0,7.2446,0.024,0.0005
2026-09-09 04:39:00,4,39,2,0,4.1201,0.044,0.0019
2026-09-09 04:40:00,4,40,2,0,4.5478,0.021,0.0014
2026-09-09 04:41:00,4,41,2,0,5.4291,0.033,0.0007
2026-09-09 04:42:00,4,42,2,0,7.0033,0.022,0.0015
2026-09-09 04:43:00,4,43,2,0,8.7044,0.025,0.0003
2026-09-09 04:44:00,4,44,2,0,8.0134,0.006,0.0005
2026-09-09 04:45:00,4,45,2,0,6.085,0.019,0.0013
2026-09-09 04:46:00,4,46,2,0,5.2252,0.003,0.0011
2026-09-09 04:47:00,4,47,2,0,6.6858,0.004,0.0006
2026-09-09 04:48:00,4,48,2,0,6.4225,0.03,0.0
2026-09-09 04:49:00,4,49,2,0,7.1231,0.031,0.0001
2026-09-09 04:50:00,4,50,2,0,8.4756,0.023,0.0002
2026-09-09 04:51:00,4,51,2,0,5.8293,0.02,0.002
2026-09-09 04:52:00,4,52,2,0,4.3268,0.004,0.0015
2026-09-09 04:53:00,4,53,2,0,7.2703,0.003,0.0002
2026-09-09 04:54:00,4,54,2,0,8.7214,0.039,0.0005
2026-09-09 04:55:00,4,55,2,1,6.8293,0.045,0.0019
2026-09-09 04:56:00,4,56,2,0,7.9645,0.041,0.0011
2026-09-09 04:57:00,4,57,2,1,5.95,0.01,0.0012
2026-09-09 04:58:00,4,58,2,0,6.6246,0.031,0.0004
2026-09-09 04:59:00,4,59,2,0,9.3425,0.033,0.0008
2026-09-09 05:00:00,5,0,2,0,9.4646,0.026,0.0018
2026-09-09 05:01:00,5,1,2,0,4.4792,0.004,0.0005
2026-09-09 05:02:00,5,2,2,0,9.4388,0.011,0.0013
2026-09-09 05:03:00,5,3,2,0,7.1393,0.021,0.0019
2026-09-09 05:04:00,5,4,2,0,5.4004,0.019,0.0018
2026-09-09 05:05:00,5,5,2,0,7.5744,0.024,0.0004
2026-09-09 05:06:00,5,6,2,0,4.6975,0.015,0.0004
2026-09-09 05:07:00,5,7,2,1,7.6479,0.027,0.0004
2026-09-09 05:08:00,5,8,2,0,8.1327,0.028,0.0014
2026-09-09 05:09:00,5,9,2,0,9.1211,0.005,0.0018
2026-09-09 05:10:00,5,10,2,0,8.0906,0.022,0.0006
2026-09-09 05:11:00,5,11,2,0,6.6791,0.024,0.0015
2026-09-09 05:12:00,5,12,2,0,4.4894,0.043,0.0016
2026-09-09 05:13:00,5,13,2,0,4.1046,0.034,0.0007
2026-09-09 05:14:00,5,14,2,0,4.3579,0.016,0.0012
2026-09-09 05:15:00,5,15,2,0,8.3946,0.036,0.0002
2026-09-09 05:16:00,5,16,2,0,8.2832,0.03,0.0013
2026-09-09 05:17:00,5,17,2,0,5.8985,0.01,0.0003
2026-09-09 05:18:00,5,18,2,0,8.9091,0.028,0.0009
2026-09-09 05:19:00,5,19,2,0,4.7195,0.038,0.0009
2026-09-09 05:20:00,5,20,2,0,8.1126,0.041,0.0017
2026-09-09 05:21:00,5,21,2,0,7.1403,0.002,0.0011
2026-09-09 05:22:00,5,22,2,0,8.9136,0.008,0.0006
2026-09-09 05:23:00,5,23,2,0,8.5463,0.038,0.0005
2026-09-09 05:24:00,5,24,2,0,5.9845,0.042,0.0006
2026-09-09 05:25:00,5,25,2,0,8.2788,0.009,0.0013
2026-09-09 05:26:00,5,26,2,1,4.3127,0.036,0.0015
2026-09-09 05:27:00,5,27,2,0,5.4512,0.039,0.0006
2026-09-09 05:28:00,5,28,2,0,7.4636,0.019,0.0004
2026-09-09 05:29:00,5,29,2,1,7.0228,0.035,0.0009
2026-09-09 05:30:00,5,30,2,0,9.2795,0.001,0.0015
2026-09-09 05:31:00,5,31,2,1,5.1529,0.032,0.001
2026-09-09 05:32:00,5,32,2,0,4.3337,0.012,0.0001
2026-09-09 05:33:00,5,33,2,0,5.0165,0.025,0.0008
2026-09-09 05:34:00,5,34,2,0,4.546,0.032,0.0013
2026-09-09 05:35:00,5,35,2,0,4.114,0.037,0.0012
2026-09-09 05:36:00,5,36,2,0,4.3483,0.039,0.0006
2026-09-09 05:37:00,5,37,2,0,4.006,0.02,0.0004
2026-09-09 05:38:00,5,38,2,0,7.2968,0.036,0.0007
2026-09-09 05:39:00,5,39,2,0,6.6331,0.031,0.0008
2026-09-09 05:40:00,5,40,2,0,7.2782,0.02,0.0018
2026-09-09 05:41:00,5,41,2,0,5.7542,0.028,0.0003
2026-09-09 05:42:00,5,42,2,0,8.996,0.025,0.0004
2026-09-09 05:43:00,5,43,2,0,6.479,0.037,0.0013
2026-09-09 05:44:00,5,44,2,0,8.4385,0.025,0.0011
2026-09-09 05:45:00,5,45,2,0,6.8783,0.027,0.0018
2026-09-09 05:46:00,5,46,2,0,7.7142,0.028,0.0011
2026-09-09 05:47:00,5,47,2,1,6.8305,0.01,0.0016
2026-09-09 05:48:00,5,48,2,0,5.294,0.029,0.0015
2026-09-09 05:49:00,5,49,2,1,8.1765,0.019,0.0003
2026-09-09 05:50:00,5,50,2,0,6.0553,0.014,0.0004
2026-09-09 05:51:00,5,51,2,0,7.63,0.015,0.0012
2026-09-09 05:52:00,5,52,2,1,6.0221,0.042,0.0008
2026-09-09 05:53:00,5,53,2,0,7.1435,0.012,0.0002
2026-09-09 05:54:00,5,54,2,0,9.0933,0.034,0.0012
2026-09-09 05:55:00,5,55,2,0,6.0781,0.044,0.0016
2026-09-09 05:56:00,5,56,2,0,6.5542,0.04,0.0008
2026-09-09 05:57:00,5,57,2,0,8.0775,0.028,0.0007
2026-09-09 05:58:00,5,58,2,0,8.1775,0.014,0.0009
2026-09-09 05:59:00,5,59,2,1,5.4351,0.032,0.0014
2026-09-09 06:00:00,6,0,2,0,5.3217,0.012,0.0002
2026-09-09 06:01:00,6,1,2,0,4.9478,0.036,0.0018
2026-09-09 06:02:00,6,2,2,0,7.7095,0.023,0.0012
2026-09-09 06:03:00,6,3,2,0,6.2891,0.026,0.0008
2026-09-09 06:04:00,6,4,2,0,6.9504,0.043,0.0005
2026-09-09 06:05:00,6,5,2,0,6.8998,0.001,0.0002
2026-09-09 06:06:00,6,6,2,0,8.8619,0.019,0.0002
2026-09-09 06:07:00,6,7,2,0,8.2686,0.041,0.0006
2026-09-09 06:08:00,6,8,2,0,6.0178,0.039,0.0011
2026-09-09 06:09:00,6,9,2,0,5.2874,0.009,0.0016
2026-09-09 06:10:00,6,10,2,0,4.968,0.045,0.0016
2026-09-09 06:11:00,6,11,2,0,5.9684,0.022,0.0017
2026-09-09 06:12:00,6,12,2,0,8.6894,0.034,0.0004
2026-09-09 06:13:00,6,13,2,0,4.6291,0.033,0.0003
2026-09-09 06:14:00,6,14,2,0,8.3686,0.018,0.0002
2026-09-09 06:15:00,6,15,2,0,6.6059,0.005,0.0001
2026-09-09 06:16:00,6,16,2,1,4.0331,0.041,0.0006
2026-09-09 06:17:00,6,17,2,1,7.6773,0.02,0.0016
2026-09-09 06:18:00,6,18,2,0,8.4607,0.005,0.0005
2026-09-09 06:19:00,6,19,2,0,7.4019,0.014,0.0002
2026-09-09 06:20:00,6,20,2,0,8.3836,0.012,0.0009
2026-09-09 06:21:00,6,21,2,0,4.4847,0.043,0.0016
2026-09-09 06:22:00,6,22,2,0,4.9517,0.044,0.0001
2026-09-09 06:23:00,6,23,2,0,6.2874,0.028,0.0015
2026-09-09 06:24:00,6,24,2,0,5.7718,0.044,0.0009
2026-09-09 06:25:00,6,25,2,0,4.9694,0.021,0.0001
2026-09-09 06:26:00,6,26,2,0,7.8139,0.016,0.0014
2026-09-09 06:27:00,6,27,2,0,8.1755,0.042,0.0019
2026-09-09 06:28:00,6,28,2,0,8.4806,0.018,0.0016
2026-09-09 06:29:00,6,29,2,0,7.7029,0.044,0.0005
2026-09-09 06:30:00,6,30,2,0,4.4132,0.024,0.0005
2026-09-09 06:31:00,6,31,2,0,5.7316,0.04,0.0008
2026-09-09 06:32:00,6,32,2,0,4.3867,0.005,0.0016
2026-09-09 06:33:00,6,33,2,0,4.3352,0.026,0.001
2026-09-09 06:34:00,6,34,2,0,4.8497,0.029,0.0014
2026-09-09 06:35:00,6,35,2,0,9.0629,0.006,0.0002
2026-09-09 06:36:00,6,36,2,0,4.3217,0.001,0.0003
2026-09-09 06:37:00,6,37,2,0,4.9269,0.003,0.0001
2026-09-09 06:38:00,6,38,2,0,8.4686,0.003,0.002
2026-09-09 06:39:00,6,39,2,1,5.4989,0.043,0.0019
2026-09-09 06:40:00,6,40,2,1,4.8704,0.032,0.001
2026-09-09 06:41:00,6,41,2,0,6.2867,0.033,0.001
2026-09-09 06:42:00,6,42,2,0,4.7701,0.029,0.001
2026-09-09 06:43:00,6,43,2,0,9.4855,0.023,0.0017
2026-09-09 06:44:00,6,44,2,0,6.8697,0.011,0.0008
2026-09-09 06:45:00,6,45,2,0,5.8591,0.045,0.0004
2026-09-09 06:46:00,6,46,2,0,9.3576,0.018,0.0008
2026-09-09 06:47:00,6,47,2,0,8.291,0.029,0.0019
2026-09-09 06:48:00,6,48,2,1,5.1116,0.009,0.0019
2026-09-09 06:49:00,6,49,2,0,6.4018,0.036,0.0
2026-09-09 06:50:00,6,50,2,0,7.2621,0.012,0.0007
2026-09-09 06:51:00,6,51,2,0,7.3627,0.01,0.0013
2026-09-09 06:52:00,6,52,2,0,6.7891,0.01,0.0
2026-09-09 06:53:00,6,53,2,0,6.6652,0.02,0.0004
2026-09-09 06:54:00,6,54,2,0,8.5123,0.038,0.0012
2026-09-09 06:55:00,6,55,2,0,7.7449,0.025,0.001
2026-09-09 06:56:00,6,56,2,0,4.8383,0.042,0.0012
2026-09-09 06:57:00,6,57,2,0,6.3707,0.008,0.0006
2026-09-09 06:58:00,6,58,2,0,5.9416,0.021,0.0009
2026-09-09 06:59:00,6,59,2,0,4.0665,0.043,0.0017
2026-09-09 07:00:00,7,0,2,1,14.2658,0.031,0.0019
2026-09-09 07:01:00,7,1,2,1,11.2842,0.04,0.0012
2026-09-09 07:02:00,7,2,2,1,10.2525,0.033,0.0023
2026-09-09 07:03:00,7,3,2,1,9.2388,0.044,0.0012
2026-09-09 07:04:00,7,4,2,1,14.1271,0.033,0.0003
2026-09-09 07:05:00,7,5,2,2,14.0782,0.006,0.0005
2026-09-09 07:06:00,7,6,2,2,12.7509,0.004,0.0003
2026-09-09 07:07:00,7,7,2,2,10.7483,0.038,0.0008
2026-09-09 07:08:00,7,8,2,1,13.9517,0.039,0.0018
2026-09-09 07:09:00,7,9,2,2,14.0856,0.025,0.0006
2026-09-09 07:10:00,7,10,2,1,10.7729,0.018,0.0013
2026-09-09 07:11:00,7,11,2,3,13.3808,0.015,0.0006
2026-09-09 07:12:00,7,12,2,3,11.3755,0.003,0.0008
2026-09-09 07:13:00,7,13,2,1,9.3624,0.03,0.0007
2026-09-09 07:14:00,7,14,2,2,12.8975,0.04,0.0019
2026-09-09 07:15:00,7,15,2,1,11.7406,0.013,0.0018
2026-09-09 07:16:00,7,16,2,2,10.6261,0.041,0.0008
2026-09-09 07:17:00,7,17,2,3,13.2432,0.033,0.0002
2026-09-09 07:18:00,7,18,2,2,13.9981,0.047,0.0003
2026-09-09 07:19:00,7,19,2,3,12.695,0.03,0.001
2026-09-09 07:20:00,7,20,2,1,12.5805,0.034,0.0009
2026-09-09 07:21:00,7,21,2,3,13.0486,0.027,0.0005
2026-09-09 07:22:00,7,22,2,1,9.9197,0.041,0.0024
2026-09-09 07:23:00,7,23,2,2,9.7657,0.007,0.0002
2026-09-09 07:24:00,7,24,2,3,14.1662,0.032,0.0002
2026-09-09 07:25:00,7,25,2,1,14.3584,0.002,0.0002
2026-09-09 07:26:00,7,26,2,3,11.4132,0.002,0.001
2026-09-09 07:27:00,7,27,2,2,12.1392,0.041,0.0002
2026-09-09 07:28:00,7,28,2,2,12.9832,0.021,0.0004
2026-09-09 07:29:00,7,29,2,3,11.9344,0.038,0.0005
2026-09-09 07:30:00,7,30,2,1,10.5507,0.037,0.0002
2026-09-09 07:31:00,7,31,2,2,13.009,0.04,0.0004
2026-09-09 07:32:00,7,32,2,1,9.8327,0.016,0.0004
2026-09-09 07:33:00,7,33,2,2,13.0815,0.017,0.0
2026-09-09 07:34:00,7,34,2,1,14.1368,0.034,0.0006
2026-09-09 07:35:00,7,35,2,1,14.3787,0.047,0.0017
2026-09-09 07:36:00,7,36,2,1,9.0805,0.002,0.0016
2026-09-09 07:37:00,7,37,2,3,13.2209,0.046,0.0009
2026-09-09 07:38:00,7,38,2,3,13.5723,0.036,0.0009
2026-09-09 07:39:00,7,39,2,2,9.4792,0.032,0.001
2026-09-09 07:40:00,7,40,2,1,10.7673,0.003,0.0021
2026-09-09 07:41:00,7,41,2,2,12.8653,0.031,0.0026
2026-09-09 07:42:00,7,42,2,2,14.0434,0.016,0.0005
2026-09-09 07:43:00,7,43,2,1,13.344,0.013,0.0006
2026-09-09 07:44:00,7,44,2,2,13.1783,0.045,0.0011
2026-09-09 07:45:00,7,45,2,2,11.1353,0.025,0.0012
2026-09-09 07:46:00,7,46,2,3,11.152,0.01,0.002
2026-09-09 07:47:00,7,47,2,3,10.2377,0.037,0.0016
2026-09-09 07:48:00,7,48,2,3,11.6608,0.007,0.0012
2026-09-09 07:49:00,7,49,2,2,9.9071,0.036,0.0004
2026-09-09 07:50:00,7,50,2,2,11.7193,0.043,0.0004
2026-09-09 07:51:00,7,51,2,2,9.3461,0.043,0.0009
2026-09-09 07:52:00,7,52,2,3,12.398,0.048,0.0018
2026-09-09 07:53:00,7,53,2,1,13.0458,0.001,0.0021
2026-09-09 07:54:00,7,54,2,3,9.9936,0.038,0.0003
2026-09-09 07:55:00,7,55,2,3,10.15,0.051,0.001
2026-09-09 07:56:00,7,56,2,2,10.2504,0.024,0.0021
2026-09-09 07:57:00,7,57,2,3,12.5943,0.03,0.0014
2026-09-09 07:58:00,7,58,2,1,9.9386,0.038,0.001
2026-09-09 07:59:00,7,59,2,1,13.0912,0.039,0.0015
2026-09-09 08:00:00,8,0,2,3,21.4537,1.315,0.0181
2026-09-09 08:01:00,8,1,2,4,15.2042,0.346,0.0589
2026-09-09 08:02:00,8,2,2,4,55.3036,1.274,0.0122
2026-09-09 08:03:00,8,3,2,3,37.5796,0.252,0.0629
2026-09-09 08:04:00,8,4,2,3,24.2507,0.755,0.0368
2026-09-09 08:05:00,8,5,2,4,26.899,0.498,0.0583
2026-09-09 08:06:00,8,6,2,3,62.4947,1.191,0.0292
2026-09-09 08:07:00,8,7,2,4,25.7395,1.099,0.0356
2026-09-09 08:08:00,8,8,2,3,17.0397,0.255,0.0244
2026-09-09 08:09:00,8,9,2,4,48.2164,1.224,0.0231
2026-09-09 08:10:00,8,10,2,5,24.1083,1.247,0.0454
2026-09-09 08:11:00,8,11,2,4,27.5333,1.171,0.0272
2026-09-09 08:12:00,8,12,2,5,24.073,0.736,0.0489
2026-09-09 08:13:00,8,13,2,5,24.1855,0.195,0.0471
2026-09-09 08:14:00,8,14,2,4,23.0,0.516,0.0353
2026-09-09 08:15:00,8,15,2,1,10.6095,0.001,0.002
2026-09-09 08:16:00,8,16,2,3,14.1896,0.02,0.0017
2026-09-09 08:17:00,8,17,2,1,12.3394,0.014,0.002
2026-09-09 08:18:00,8,18,2,3,11.0751,0.041,0.0009
2026-09-09 08:19:00,8,19,2,2,11.2803,0.011,0.0012
2026-09-09 08:20:00,8,20,2,1,9.6375,0.01,0.0007
2026-09-09 08:21:00,8,21,2,1,13.6727,0.039,0.0002
2026-09-09 08:22:00,8,22,2,2,13.2354,0.018,0.0
2026-09-09 08:23:00,8,23,2,2,10.0915,0.013,0.0024
2026-09-09 08:24:00,8,24,2,1,10.606,0.025,0.0025
2026-09-09 08:25:00,8,25,2,2,13.9819,0.051,0.0013
2026-09-09 08:26:00,8,26,2,1,12.125,0.043,0.0008
2026-09-09 08:27:00,8,27,2,2,11.8381,0.001,0.0002
2026-09-09 08:28:00,8,28,2,2,9.3144,0.01,0.0004
2026-09-09 08:29:00,8,29,2,1,9.5539,0.05,0.0023
2026-09-09 08:30:00,8,30,2,2,10.4035,0.029,0.0013
2026-09-09 08:31:00,8,31,2,2,9.5256,0.032,0.0014
2026-09-09 08:32:00,8,32,2,3,13.5503,0.003,0.0001
2026-09-09 08:33:00,8,33,2,3,10.0648,0.005,0.0012
2026-09-09 08:34:00,8,34,2,2,13.7879,0.051,0.0015
2026-09-09 08:35:00,8,35,2,1,10.4659,0.045,0.0006
2026-09-09 08:36:00,8,36,2,1,9.3097,0.034,0.0006
2026-09-09 08:37:00,8,37,2,1,10.4005,0.008,0.0015
2026-09-09 08:38:00,8,38,2,1,11.2735,0.033,0.0016
2026-09-09 08:39:00,8,39,2,3,12.921,0.038,0.0003
2026-09-09 08:40:00,8,40,2,3,10.3596,0.025,0.0006
2026-09-09 08:41:00,8,41,2,1,14.3761,0.024,0.0016
2026-09-09 08:42:00,8,42,2,3,11.3829,0.039,0.0004
2026-09-09 08:43:00,8,43,2,1,9.295,0.045,0.0026
2026-09-09 08:44:00,8,44,2,1,14.4532,0.04,0.0006
2026-09-09 08:45:00,8,45,2,1,10.0378,0.026,0.0
2026-09-09 08:46:00,8,46,2,2,9.9625,0.052,0.0012
2026-09-09 08:47:00,8,47,2,3,9.7047,0.007,0.0017
2026-09-09 08:48:00,8,48,2,2,12.0337,0.003,0.0016
2026-09-09 08:49:00,8,49,2,1,13.4089,0.04,0.0004
2026-09-09 08:50:00,8,50,2,2,13.0511,0.022,0.0026
2026-09-09 08:51:00,8,51,2,1,9.1515,0.049,0.0023
2026-09-09 08:52:00,8,52,2,2,10.9019,0.026,0.0011
2026-09-09 08:53:00,8,53,2,2,10.7179,0.04,0.0012
2026-09-09 08:54:00,8,54,2,1,11.7505,0.041,0.0019
2026-09-09 08:55:00,8,55,2,3,11.5734,0.018,0.0015
2026-09-09 08:56:00,8,56,2,2,10.0125,0.04,0.002
2026-09-09 08:57:00,8,57,2,1,10.8175,0.018,0.0013
2026-09-09 08:58:00,8,58,2,2,13.7092,0.037,0.0001
2026-09-09 08:59:00,8,59,2,2,14.0564,0.011,0.0001
2026-09-09 09:00:00,9,0,2,1,13.4964,0.027,0.0022
2026-09-09 09:01:00,9,1,2,1,12.0783,0.05,0.001
2026-09-09 09:02:00,9,2,2,3,9.0651,0.047,0.0024
2026-09-09 09:03:00,9,3,2,2,9.6797,0.032,0.0024
2026-09-09 09:04:00,9,4,2,2,11.886,0.039,0.0019
2026-09-09 09:05:00,9,5,2,2,11.4273,0.007,0.0023
2026-09-09 09:06:00,9,6,2,2,9.6984,0.002,0.0023
2026-09-09 09:07:00,9,7,2,2,12.701,0.031,0.0003
2026-09-09 09:08:00,9,8,2,1,13.3755,0.018,0.0016
2026-09-09 09:09:00,9,9,2,1,13.7106,0.016,0.0017
2026-09-09 09:10:00,9,10,2,3,11.0933,0.024,0.0003
2026-09-09 09:11:00,9,11,2,1,9.4972,0.005,0.0016
2026-09-09 09:12:00,9,12,2,1,14.0751,0.012,0.0022
2026-09-09 09:13:00,9,13,2,1,11.8798,0.048,0.0022
2026-09-09 09:14:00,9,14,2,1,13.0032,0.011,0.0006
2026-09-09 09:15:00,9,15,2,1,14.0925,0.039,0.0024
2026-09-09 09:16:00,9,16,2,1,11.6026,0.002,0.0016
2026-09-09 09:17:00,9,17,2,3,10.2643,0.039,0.002
2026-09-09 09:18:00,9,18,2,2,10.1345,0.006,0.0002
2026-09-09 09:19:00,9,19,2,2,11.3052,0.032,0.0023
2026-09-09 09:20:00,9,20,2,2,13.9942,0.049,0.0002
2026-09-09 09:21:00,9,21,2,2,13.7497,0.018,0.0
2026-09-09 09:22:00,9,22,2,1,12.8003,0.007,0.0008
2026-09-09 09:23:00,9,23,2,2,10.7393,0.021,0.0002
2026-09-09 09:24:00,9,24,2,2,12.912,0.035,0.0014
2026-09-09 09:25:00,9,25,2,1,10.269,0.05,0.0009
2026-09-09 09:26:00,9,26,2,2,10.8324,0.026,0.0005
2026-09-09 09:27:00,9,27,2,1,13.9436,0.008,0.0018
2026-09-09 09:28:00,9,28,2,3,12.8942,0.029,0.0026
2026-09-09 09:29:00,9,29,2,2,9.4142,0.012,0.0022
2026-09-09 09:30:00,9,30,2,1,12.0268,0.029,0.0017
2026-09-09 09:31:00,9,31,2,2,13.6571,0.021,0.0015
2026-09-09 09:32:00,9,32,2,2,9.6455,0.033,0.0002
2026-09-09 09:33:00,9,33,2,2,10.224,0.023,0.002
2026-09-09 09:34:00,9,34,2,3,11.392,0.051,0.0008
2026-09-09 09:35:00,9,35,2,3,9.4959,0.036,0.0018
2026-09-09 09:36:00,9,36,2,1,10.3327,0.017,0.0023
2026-09-09 09:37:00,9,37,2,2,11.8283,0.028,0.0018
2026-09-09 09:38:00,9,38,2,3,11.3688,0.034,0.0018
2026-09-09 09:39:00,9,39,2,3,14.0141,0.024,0.0023
2026-09-09 09:40:00,9,40,2,1,13.3324,0.029,0.0004
2026-09-09 09:41:00,9,41,2,2,13.7708,0.03,0.0007
2026-09-09 09:42:00,9,42,2,2,10.2136,0.024,0.0022
