Timestamp,Sim Time,Uptime,Voltage (V),Current (A),Power (W),Cumulative Gen (Wh),SOC (%),Power Source,Step Status
2026-09-05 17:19:31,14:30,670s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:32,14:30,671s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,672s,0.117302,0.000117,1.4e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:33,14:30,672s,0.2913,0.000291,8.5e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,672s,0.018573,1.9e-05,3.449499e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,672s,0.1261,0.000126,1.6e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:33,14:30,672s,0.30303,0.000303,9.2e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,672s,0.005865,5.865103e-06,3.439943e-08,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,672s,0.115347,0.000115,1.3e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:33,14:30,672s,0.160313,0.00016,2.6e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:33,14:30,673s,0.379277,0.000379,0.000144,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:34,14:30,673s,0.252199,0.000252,6.4e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:34,14:30,673s,0.175953,0.000176,3.1e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:34,14:30,673s,0.261975,0.000262,6.9e-05,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:34,14:30,673s,0.01564,1.6e-05,2.446181e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:34,14:30,673s,0.265885,0.000266,7.1e-05,1.3e-05,50,harvested,PRESSED
2026-09-05 17:19:34,14:30,673s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:34,14:30,673s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:34,14:30,674s,0.014663,1.5e-05,2.149964e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,674s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:35,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,675s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:36,14:30,676s,0.012708,1.3e-05,1.614862e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:37,14:30,676s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:37,14:30,676s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:37,14:30,676s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
2026-09-05 17:19:37,14:30,676s,0.013685,1.4e-05,1.872858e-07,1.3e-05,50,harvested,IDLE
