timestamp,day_of_week,hour,minute,csi_variance,device_count_raw,people_count,piezo_voltage,piezo_avg_watt
2026-10-07 10:37:00,2,10,37,17.426,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:37:30,2,10,37,33.1222,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:38:00,2,10,38,4.5562,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:38:30,2,10,38,12.7182,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:39:00,2,10,39,6.2038,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:39:30,2,10,39,10.476,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:40:00,2,10,40,9.8418,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:40:30,2,10,40,2.2537,3.0,3.0,0.006843,4.682144e-08
2026-10-07 10:41:00,2,10,41,9.9306,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:41:30,2,10,41,11.5932,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:42:00,2,10,42,1.2616,3.0,3.0,0.067449,4.549325e-06
2026-10-07 10:42:30,2,10,42,6.9582,5.0,5.0,0.041056,1.685572e-06
2026-10-07 10:43:00,2,10,43,3.2163,2.0,2.0,0.014663,2.149964e-07
2026-10-07 10:43:30,2,10,43,19.3456,2.0,2.0,0.281525,7.9e-05
2026-10-07 10:44:00,2,10,44,11.1455,2.0,2.0,0.012708,1.614862e-07
2026-10-07 10:44:30,2,10,44,11.3097,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:45:00,2,10,45,46.4662,2.0,2.0,0.237537,5.6e-05
2026-10-07 10:45:30,2,10,45,5.3247,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:46:00,2,10,46,8.5713,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:46:30,2,10,46,4.0274,2.0,2.0,0.016618,2.76151e-07
2026-10-07 10:47:00,2,10,47,7.0717,4.0,4.0,0.013685,1.872858e-07
2026-10-07 10:47:30,2,10,47,10.476,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:48:00,2,10,48,1.932,2.0,2.0,0.012708,1.614862e-07
2026-10-07 10:48:30,2,10,48,6.2468,4.0,4.0,0.012708,1.614862e-07
2026-10-07 10:49:00,2,10,49,36.0461,1.0,1.0,0.0,0.0
2026-10-07 10:49:30,2,10,49,13.9392,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:50:00,2,10,50,9.0775,4.0,4.0,0.014663,2.149964e-07
2026-10-07 10:50:30,2,10,50,19.6078,4.0,4.0,0.013685,1.872858e-07
2026-10-07 10:51:00,2,10,51,4.6173,1.0,1.0,0.241447,5.8e-05
2026-10-07 10:51:30,2,10,51,10.8928,3.0,3.0,0.012708,1.614862e-07
2026-10-07 10:52:00,2,10,52,16.4179,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:52:30,2,10,52,13.5812,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:53:00,2,10,53,1.6922,2.0,2.0,0.359726,0.000129
2026-10-07 10:53:30,2,10,53,14.9081,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:54:00,2,10,54,1.9078,5.0,5.0,0.01955,3.822159e-07
2026-10-07 10:54:30,2,10,54,12.1602,4.0,4.0,0.014663,2.149964e-07
2026-10-07 10:55:00,2,10,55,19.9333,2.0,2.0,0.064516,4.162331e-06
2026-10-07 10:55:30,2,10,55,8.5596,4.0,4.0,0.013685,1.872858e-07
2026-10-07 10:56:00,2,10,56,3.2566,2.0,2.0,0.087977,7.739871e-06
2026-10-07 10:56:30,2,10,56,3.7144,3.0,3.0,0.013685,1.872858e-07
2026-10-07 10:57:00,2,10,57,13.5812,3.0,3.0,0.213099,4.5e-05
2026-10-07 10:57:30,2,10,57,12.1467,2.0,2.0,0.0,0.0
2026-10-07 10:58:00,2,10,58,12.4415,3.0,3.0,0.420332,0.000177
2026-10-07 10:58:30,2,10,58,14.3573,2.0,2.0,0.013685,1.872858e-07
2026-10-07 10:59:00,2,10,59,11.0198,3.0,3.0,0.038123,1.453376e-06
2026-10-07 10:59:30,2,10,59,13.7145,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:00:00,2,11,0,3.1261,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:00:30,2,11,0,1.5469,3.0,3.0,0.024438,5.972124e-07
2026-10-07 11:01:00,2,11,1,12.4173,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:01:30,2,11,1,23.105,1.0,1.0,0.0,0.0
2026-10-07 11:02:00,2,11,2,11.5217,2.0,2.0,0.016618,2.76151e-07
2026-10-07 11:02:30,2,11,2,12.516,3.0,3.0,0.014663,2.149964e-07
2026-10-07 11:03:00,2,11,3,1.3252,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:03:30,2,11,3,11.0045,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:04:00,2,11,4,11.5731,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:04:30,2,11,4,1.3252,4.0,4.0,0.205279,4.2e-05
2026-10-07 11:05:00,2,11,5,59.5625,3.0,3.0,0.01564,2.446181e-07
2026-10-07 11:05:30,2,11,5,18.7861,4.0,4.0,0.044966,2.021922e-06
2026-10-07 11:06:00,2,11,6,5.8716,1.0,1.0,0.013685,1.872858e-07
2026-10-07 11:06:30,2,11,6,15.243,2.0,2.0,0.012708,1.614862e-07
2026-10-07 11:07:00,2,11,7,5.6118,2.0,2.0,0.079179,6.269296e-06
2026-10-07 11:07:30,2,11,7,30.8126,2.0,2.0,0.051808,2.684111e-06
2026-10-07 11:08:00,2,11,8,6.2038,2.0,2.0,0.014663,2.149964e-07
2026-10-07 11:08:30,2,11,8,15.0411,2.0,2.0,0.00782,6.115454e-08
2026-10-07 11:09:00,2,11,9,21.6228,4.0,4.0,0.000978,9.555396e-10
2026-10-07 11:09:30,2,11,9,18.3526,3.0,3.0,0.0,0.0
2026-10-07 11:10:00,2,11,10,2.1703,3.0,3.0,0.481916,0.000232
2026-10-07 11:10:30,2,11,10,3.1261,3.0,3.0,0.244379,6e-05
2026-10-07 11:11:00,2,11,11,8.1988,2.0,2.0,0.063539,4.037155e-06
2026-10-07 11:11:30,2,11,11,10.1337,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:12:00,2,11,12,1.3252,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:12:30,2,11,12,1.5757,2.0,2.0,0.16911,2.9e-05
2026-10-07 11:13:00,2,11,13,9.8619,2.0,2.0,0.213099,4.5e-05
2026-10-07 11:13:30,2,11,13,1.8125,3.0,3.0,0.064516,4.162331e-06
2026-10-07 11:14:00,2,11,14,8.4328,2.0,2.0,0.014663,2.149964e-07
2026-10-07 11:14:30,2,11,14,9.9117,4.0,4.0,0.014663,2.149964e-07
2026-10-07 11:15:00,2,11,15,15.2381,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:15:30,2,11,15,4.7222,4.0,4.0,0.236559,5.6e-05
2026-10-07 11:16:00,2,11,16,5.6118,2.0,2.0,0.014663,2.149964e-07
2026-10-07 11:16:30,2,11,16,13.7145,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:17:00,2,11,17,12.1602,4.0,4.0,0.006843,4.682144e-08
2026-10-07 11:17:30,2,11,17,5.8365,3.0,3.0,0.168133,2.8e-05
2026-10-07 11:18:00,2,11,18,8.6677,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:18:30,2,11,18,2.0243,4.0,4.0,0.058651,3.439943e-06
2026-10-07 11:19:00,2,11,19,3.0105,3.0,3.0,0.064516,4.162331e-06
2026-10-07 11:19:30,2,11,19,11.5932,2.0,2.0,0.41349,0.000171
2026-10-07 11:20:00,2,11,20,12.3781,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:20:30,2,11,20,8.3502,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:21:00,2,11,21,12.197,3.0,3.0,0.15738,2.5e-05
2026-10-07 11:21:30,2,11,21,5.7815,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:22:00,2,11,22,8.5713,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:22:30,2,11,22,12.516,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:23:00,2,11,23,22.7701,4.0,4.0,0.044966,2.021922e-06
2026-10-07 11:23:30,2,11,23,24.1326,2.0,2.0,0.014663,2.149964e-07
2026-10-07 11:24:00,2,11,24,10.1337,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:24:30,2,11,24,5.1724,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:25:00,2,11,25,11.9275,3.0,3.0,0.014663,2.149964e-07
2026-10-07 11:25:30,2,11,25,10.3783,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:26:00,2,11,26,34.1251,2.0,2.0,0.167155,2.8e-05
2026-10-07 11:26:30,2,11,26,13.1791,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:27:00,2,11,27,16.4179,3.0,3.0,0.014663,2.149964e-07
2026-10-07 11:27:30,2,11,27,11.5932,2.0,2.0,0.253177,6.4e-05
2026-10-07 11:28:00,2,11,28,3.2566,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:28:30,2,11,28,10.5663,2.0,2.0,0.0,0.0
2026-10-07 11:29:00,2,11,29,4.5562,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:29:30,2,11,29,8.5776,2.0,2.0,0.226784,5.1e-05
2026-10-07 11:30:00,2,11,30,8.4218,3.0,3.0,0.012708,1.614862e-07
2026-10-07 11:30:30,2,11,30,8.5776,2.0,2.0,0.01173,1.375977e-07
2026-10-07 11:31:00,2,11,31,13.924,3.0,3.0,0.068426,4.682145e-06
2026-10-07 11:31:30,2,11,31,2.4494,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:32:00,2,11,32,1.0015,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:32:30,2,11,32,9.9776,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:33:00,2,11,33,8.3008,2.0,2.0,0.442815,0.000196
2026-10-07 11:33:30,2,11,33,4.8704,1.0,1.0,0.228739,5.2e-05
2026-10-07 11:34:00,2,11,34,24.8313,1.0,1.0,0.108504,1.2e-05
2026-10-07 11:34:30,2,11,34,5.5321,2.0,2.0,0.236559,5.6e-05
2026-10-07 11:35:00,2,11,35,10.1247,2.0,2.0,0.381232,0.000145
2026-10-07 11:35:30,2,11,35,9.8619,2.0,2.0,0.012708,1.614862e-07
2026-10-07 11:36:00,2,11,36,8.3392,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:36:30,2,11,36,8.3008,2.0,2.0,0.017595,3.095949e-07
2026-10-07 11:37:00,2,11,37,1.5757,2.0,2.0,0.014663,2.149964e-07
2026-10-07 11:37:30,2,11,37,19.6078,4.0,4.0,0.187683,3.5e-05
2026-10-07 11:38:00,2,11,38,6.3406,3.0,3.0,0.012708,1.614862e-07
2026-10-07 11:38:30,2,11,38,9.9776,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:39:00,2,11,39,1.975,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:39:30,2,11,39,7.9073,4.0,4.0,0.166178,2.8e-05
2026-10-07 11:40:00,2,11,40,7.0717,4.0,4.0,0.017595,3.095949e-07
2026-10-07 11:40:30,2,11,40,10.2855,3.0,3.0,0.080156,6.425048e-06
2026-10-07 11:41:00,2,11,41,9.1064,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:41:30,2,11,41,6.2803,2.0,2.0,0.01564,2.446181e-07
2026-10-07 11:42:00,2,11,42,3.8631,2.0,2.0,0.00391,1.528863e-08
2026-10-07 11:42:30,2,11,42,8.4218,3.0,3.0,0.0,0.0
2026-10-07 11:43:00,2,11,43,11.1315,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:43:30,2,11,43,12.516,3.0,3.0,0.192571,3.7e-05
2026-10-07 11:44:00,2,11,44,10.2811,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:44:30,2,11,44,15.1229,2.0,2.0,0.01955,3.822159e-07
2026-10-07 11:45:00,2,11,45,5.3207,3.0,3.0,0.269795,7.3e-05
2026-10-07 11:45:30,2,11,45,33.1222,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:46:00,2,11,46,3.1261,3.0,3.0,0.014663,2.149964e-07
2026-10-07 11:46:30,2,11,46,7.6683,2.0,2.0,0.040078,1.606262e-06
2026-10-07 11:47:00,2,11,47,11.1455,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:47:30,2,11,47,12.7048,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:48:00,2,11,48,6.5266,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:48:30,2,11,48,19.9333,2.0,2.0,0.075269,5.665395e-06
2026-10-07 11:49:00,2,11,49,4.1571,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:49:30,2,11,49,17.9777,4.0,4.0,0.012708,1.614862e-07
2026-10-07 11:50:00,2,11,50,5.119,1.0,1.0,0.252199,6.4e-05
2026-10-07 11:50:30,2,11,50,2.1545,2.0,2.0,0.317693,0.000101
2026-10-07 11:51:00,2,11,51,13.9392,3.0,3.0,0.014663,2.149964e-07
2026-10-07 11:51:30,2,11,51,7.0931,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:52:00,2,11,52,28.3003,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:52:30,2,11,52,2.714,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:53:00,2,11,53,1.0015,2.0,2.0,0.217986,4.8e-05
2026-10-07 11:53:30,2,11,53,14.9813,2.0,2.0,0.016618,2.76151e-07
2026-10-07 11:54:00,2,11,54,1.5757,2.0,2.0,0.013685,1.872858e-07
2026-10-07 11:54:30,2,11,54,14.5312,3.0,3.0,0.061584,3.792537e-06
2026-10-07 11:55:00,2,11,55,17.6369,3.0,3.0,0.013685,1.872858e-07
2026-10-07 11:55:30,2,11,55,8.1988,2.0,2.0,0.159335,2.5e-05
2026-10-07 11:56:00,2,11,56,13.1109,2.0,2.0,0.0,0.0
2026-10-07 11:56:30,2,11,56,10.1337,2.0,2.0,0.095797,9.177003e-06
2026-10-07 11:57:00,2,11,57,36.3411,2.0,2.0,0.068426,4.682145e-06
2026-10-07 11:57:30,2,11,57,15.243,2.0,2.0,0.00782,6.115454e-08
2026-10-07 11:58:00,2,11,58,3.5139,5.0,5.0,0.27566,7.6e-05
2026-10-07 11:58:30,2,11,58,33.5748,2.0,2.0,0.01564,2.446181e-07
2026-10-07 11:59:00,2,11,59,7.6791,4.0,4.0,0.013685,1.872858e-07
2026-10-07 11:59:30,2,11,59,21.6228,4.0,4.0,0.012708,1.614862e-07
2026-10-07 12:00:00,2,12,0,3.6059,4.0,4.0,0.181818,3.3e-05
2026-10-07 12:00:30,2,12,0,15.7035,1.0,2.0,0.061584,3.792537e-06
2026-10-07 12:01:00,2,12,1,0.6679,2.0,2.0,0.076246,5.813504e-06
2026-10-07 12:01:30,2,12,1,1.3707,3.0,3.0,0.102639,1.1e-05
2026-10-07 12:02:00,2,12,2,22.657,2.0,2.0,0.171065,2.9e-05
2026-10-07 12:02:30,2,12,2,16.3821,4.0,4.0,0.060606,3.673095e-06
2026-10-07 12:03:00,2,12,3,26.2154,5.0,5.0,0.358749,0.000129
2026-10-07 12:03:30,2,12,3,1.8595,3.0,3.0,0.080156,6.425048e-06
2026-10-07 12:04:00,2,12,4,21.1062,5.0,5.0,0.422287,0.000178
2026-10-07 12:04:30,2,12,4,2.4264,4.0,4.0,0.312805,9.8e-05
2026-10-07 12:05:00,2,12,5,24.619,3.0,3.0,0.086022,7.399699e-06
2026-10-07 12:05:30,2,12,5,14.1981,4.0,4.0,0.040078,1.606262e-06
2026-10-07 12:06:00,2,12,6,2.8746,4.0,4.0,0.090909,8.264464e-06
2026-10-07 12:06:30,2,12,6,1.3304,6.0,6.0,0.317693,0.000101
2026-10-07 12:07:00,2,12,7,8.0699,5.0,5.0,0.175953,3.1e-05
2026-10-07 12:07:30,2,12,7,1.1376,6.0,6.0,0.076246,5.813504e-06
2026-10-07 12:08:00,2,12,8,2.051,4.0,4.0,0.184751,3.4e-05
2026-10-07 12:08:30,2,12,8,12.2045,3.0,3.0,0.317693,0.000101
2026-10-07 12:09:00,2,12,9,12.7353,5.0,5.0,0.102639,1.1e-05
2026-10-07 12:09:30,2,12,9,1.4534,3.0,3.0,0.347996,0.000121
2026-10-07 12:10:00,2,12,10,25.0412,5.0,5.0,0.14174,2e-05
2026-10-07 12:10:30,2,12,10,15.7035,1.0,2.0,0.332356,0.00011
2026-10-07 12:11:00,2,12,11,0.8414,4.0,4.0,0.420332,0.000177
2026-10-07 12:11:30,2,12,11,12.7174,5.0,5.0,0.460411,0.000212
2026-10-07 12:12:00,2,12,12,20.7405,5.0,5.0,0.300098,9e-05
2026-10-07 12:12:30,2,12,12,7.8345,6.0,6.0,0.040078,1.606262e-06
2026-10-07 12:13:00,2,12,13,24.8243,5.0,5.0,0.218964,4.8e-05
2026-10-07 12:13:30,2,12,13,22.3526,5.0,5.0,0.106549,1.1e-05
2026-10-07 12:14:00,2,12,14,5.7017,4.0,4.0,0.185728,3.4e-05
2026-10-07 12:14:30,2,12,14,1.1663,3.0,3.0,0.175953,3.1e-05
2026-10-07 12:15:00,2,12,15,4.2646,5.0,5.0,0.308895,9.5e-05
2026-10-07 12:15:30,2,12,15,1.3936,6.0,6.0,0.194526,3.8e-05
2026-10-07 12:16:00,2,12,16,22.233,4.0,4.0,0.589443,0.000347
2026-10-07 12:16:30,2,12,16,3.1503,5.0,5.0,0.013685,1.872858e-07
2026-10-07 12:17:00,2,12,17,4.4295,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:17:30,2,12,17,1.8772,4.0,4.0,0.01564,2.446181e-07
2026-10-07 12:18:00,2,12,18,2.1703,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:18:30,2,12,18,2.7209,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:19:00,2,12,19,8.5596,4.0,4.0,0.096774,9.365243e-06
2026-10-07 12:19:30,2,12,19,6.9928,2.0,2.0,0.347019,0.00012
2026-10-07 12:20:00,2,12,20,7.0931,2.0,2.0,0.269795,7.3e-05
2026-10-07 12:20:30,2,12,20,12.4173,3.0,3.0,0.014663,2.149964e-07
2026-10-07 12:21:00,2,12,21,9.3957,4.0,4.0,0.058651,3.439943e-06
2026-10-07 12:21:30,2,12,21,31.6089,3.0,3.0,0.0,0.0
2026-10-07 12:22:00,2,12,22,10.8928,3.0,3.0,0.359726,0.000129
2026-10-07 12:22:30,2,12,22,13.4081,3.0,3.0,0.124145,1.5e-05
2026-10-07 12:23:00,2,12,23,7.845,4.0,4.0,0.051808,2.684111e-06
2026-10-07 12:23:30,2,12,23,2.0243,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:24:00,2,12,24,4.5562,3.0,3.0,0.014663,2.149964e-07
2026-10-07 12:24:30,2,12,24,14.122,4.0,4.0,0.381232,0.000145
2026-10-07 12:25:00,2,12,25,15.0121,4.0,4.0,0.00391,1.528863e-08
2026-10-07 12:25:30,2,12,25,21.4428,4.0,4.0,0.017595,3.095949e-07
2026-10-07 12:26:00,2,12,26,12.7293,4.0,4.0,0.0,0.0
2026-10-07 12:26:30,2,12,26,2.4125,2.0,2.0,0.391984,0.000154
2026-10-07 12:27:00,2,12,27,4.6173,1.0,1.0,0.01955,3.822159e-07
2026-10-07 12:27:30,2,12,27,2.2537,3.0,3.0,0.006843,4.682144e-08
2026-10-07 12:28:00,2,12,28,10.5663,2.0,2.0,0.013685,1.872858e-07
2026-10-07 12:28:30,2,12,28,33.1375,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:29:00,2,12,29,9.9117,4.0,4.0,0.014663,2.149964e-07
2026-10-07 12:29:30,2,12,29,3.4333,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:30:00,2,12,30,14.3573,2.0,2.0,0.013685,1.872858e-07
2026-10-07 12:30:30,2,12,30,1.975,3.0,3.0,0.012708,1.614862e-07
2026-10-07 12:31:00,2,12,31,22.8143,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:31:30,2,12,31,1.2089,3.0,3.0,0.371457,0.000138
2026-10-07 12:32:00,2,12,32,18.1129,3.0,3.0,0.082111,6.742288e-06
2026-10-07 12:32:30,2,12,32,2.7697,2.0,2.0,0.084066,7.067172e-06
2026-10-07 12:33:00,2,12,33,7.9065,3.0,3.0,0.000978,9.555396e-10
2026-10-07 12:33:30,2,12,33,3.2163,2.0,2.0,0.013685,1.872858e-07
2026-10-07 12:34:00,2,12,34,6.0478,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:34:30,2,12,34,10.767,2.0,2.0,0.013685,1.872858e-07
2026-10-07 12:35:00,2,12,35,26.4596,2.0,2.0,0.01564,2.446181e-07
2026-10-07 12:35:30,2,12,35,10.0144,2.0,2.0,0.014663,2.149964e-07
2026-10-07 12:36:00,2,12,36,4.5702,3.0,3.0,0.0,0.0
2026-10-07 12:36:30,2,12,36,20.0244,3.0,3.0,0.009775,9.555396e-08
2026-10-07 12:37:00,2,12,37,7.648,2.0,2.0,0.181818,3.3e-05
2026-10-07 12:37:30,2,12,37,11.8107,3.0,3.0,0.016618,2.76151e-07
2026-10-07 12:38:00,2,12,38,36.0461,1.0,1.0,0.060606,3.673095e-06
2026-10-07 12:38:30,2,12,38,28.987,2.0,2.0,0.014663,2.149964e-07
2026-10-07 12:39:00,2,12,39,19.6078,4.0,4.0,0.014663,2.149964e-07
2026-10-07 12:39:30,2,12,39,1.9242,5.0,5.0,0.013685,1.872858e-07
2026-10-07 12:40:00,2,12,40,15.2381,3.0,3.0,0.014663,2.149964e-07
2026-10-07 12:40:30,2,12,40,1.5469,3.0,3.0,0.065494,4.289418e-06
2026-10-07 12:41:00,2,12,41,7.9585,3.0,3.0,0.012708,1.614862e-07
2026-10-07 12:41:30,2,12,41,16.7937,4.0,4.0,0.014663,2.149964e-07
2026-10-07 12:42:00,2,12,42,20.4481,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:42:30,2,12,42,8.4199,3.0,3.0,0.0,0.0
2026-10-07 12:43:00,2,12,43,9.0853,2.0,2.0,0.112414,1.3e-05
2026-10-07 12:43:30,2,12,43,21.4428,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:44:00,2,12,44,5.8716,1.0,1.0,0.013685,1.872858e-07
2026-10-07 12:44:30,2,12,44,5.6807,3.0,3.0,0.088954,7.912824e-06
2026-10-07 12:45:00,2,12,45,13.3277,3.0,3.0,0.041056,1.685572e-06
2026-10-07 12:45:30,2,12,45,1.4885,5.0,5.0,0.012708,1.614862e-07
2026-10-07 12:46:00,2,12,46,3.5139,5.0,5.0,0.013685,1.872858e-07
2026-10-07 12:46:30,2,12,46,4.5231,2.0,2.0,0.096774,9.365243e-06
2026-10-07 12:47:00,2,12,47,1.5789,5.0,5.0,0.001955,3.822159e-09
2026-10-07 12:47:30,2,12,47,13.2636,3.0,3.0,0.27566,7.6e-05
2026-10-07 12:48:00,2,12,48,2.877,2.0,2.0,0.0,0.0
2026-10-07 12:48:30,2,12,48,9.9306,2.0,2.0,0.061584,3.792537e-06
2026-10-07 12:49:00,2,12,49,8.7134,2.0,2.0,0.0,0.0
2026-10-07 12:49:30,2,12,49,21.6228,4.0,4.0,0.014663,2.149964e-07
2026-10-07 12:50:00,2,12,50,4.8564,3.0,3.0,0.29521,8.7e-05
2026-10-07 12:50:30,2,12,50,1.5757,2.0,2.0,0.01564,2.446181e-07
2026-10-07 12:51:00,2,12,51,12.7346,3.0,3.0,0.012708,1.614862e-07
2026-10-07 12:51:30,2,12,51,8.5667,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:52:00,2,12,52,13.9392,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:52:30,2,12,52,9.0853,2.0,2.0,0.012708,1.614862e-07
2026-10-07 12:53:00,2,12,53,4.2808,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:53:30,2,12,53,9.1937,2.0,2.0,0.0,0.0
2026-10-07 12:54:00,2,12,54,5.119,1.0,1.0,0.379277,0.000144
2026-10-07 12:54:30,2,12,54,2.1703,3.0,3.0,0.013685,1.872858e-07
2026-10-07 12:55:00,2,12,55,17.0153,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:55:30,2,12,55,4.5484,3.0,3.0,0.012708,1.614862e-07
2026-10-07 12:56:00,2,12,56,1.3252,4.0,4.0,0.013685,1.872858e-07
2026-10-07 12:56:30,2,12,56,9.8619,2.0,2.0,0.014663,2.149964e-07
2026-10-07 12:57:00,2,12,57,13.1753,3.0,3.0,0.01564,2.446181e-07
2026-10-07 12:57:30,2,12,57,1.9242,5.0,5.0,0.0,0.0
2026-10-07 12:58:00,2,12,58,3.1503,5.0,5.0,0.181818,3.3e-05
2026-10-07 12:58:30,2,12,58,15.4865,3.0,3.0,0.349951,0.000122
2026-10-07 12:59:00,2,12,59,2.8361,2.0,2.0,0.061584,3.792537e-06
2026-10-07 12:59:30,2,12,59,2.9072,1.0,1.0,0.013685,1.872858e-07
2026-10-07 13:00:00,2,13,0,19.9333,2.0,2.0,0.014663,2.149964e-07
2026-10-07 13:00:30,2,13,0,7.9585,3.0,3.0,0.16911,2.9e-05
2026-10-07 13:01:00,2,13,1,2.877,2.0,2.0,0.013685,1.872858e-07
2026-10-07 13:01:30,2,13,1,8.602,4.0,4.0,0.000978,9.555396e-10
2026-10-07 13:02:00,2,13,2,2.7353,2.0,2.0,0.013685,1.872858e-07
2026-10-07 13:02:30,2,13,2,24.1326,2.0,2.0,0.013685,1.872858e-07
2026-10-07 13:03:00,2,13,3,13.2173,3.0,3.0,0.016618,2.76151e-07
2026-10-07 13:03:30,2,13,3,16.1821,2.0,2.0,0.096774,9.365243e-06
2026-10-07 13:04:00,2,13,4,1.7464,3.0,3.0,0.013685,1.872858e-07
2026-10-07 13:04:30,2,13,4,13.5713,3.0,3.0,0.013685,1.872858e-07
2026-10-07 13:05:00,2,13,5,1.745,3.0,3.0,0.014663,2.149964e-07
2026-10-07 13:05:30,2,13,5,13.9392,3.0,3.0,0.593353,0.000352
2026-10-07 13:06:00,2,13,6,8.4279,4.0,4.0,0.014663,2.149964e-07
2026-10-07 13:06:30,2,13,6,11.392,3.0,3.0,0.030303,9.182737e-07
2026-10-07 13:07:00,2,13,7,13.5812,3.0,3.0,0.236559,5.6e-05
2026-10-07 13:07:30,2,13,7,46.4662,2.0,2.0,0.014663,2.149964e-07
2026-10-07 13:08:00,2,13,8,1.5173,3.0,3.0,0.317693,0.000101
2026-10-07 13:08:30,2,13,8,6.6118,2.0,2.0,0.181818,3.3e-05
2026-10-07 13:09:00,2,13,9,5.119,1.0,1.0,0.080156,6.425048e-06
2026-10-07 13:09:30,2,13,9,11.2365,2.0,2.0,0.013685,1.872858e-07
2026-10-07 13:10:00,2,13,10,35.2564,2.0,2.0,0.051808,2.684111e-06
2026-10-07 13:10:30,2,13,10,7.4875,5.0,5.0,0.013685,1.872858e-07
2026-10-07 13:11:00,2,13,11,12.1467,2.0,2.0,0.013685,1.872858e-07
2026-10-07 13:11:30,2,13,11,3.2566,2.0,2.0,0.146628,2.1e-05
2026-10-07 13:12:00,2,13,12,2.2537,3.0,3.0,0.013685,1.872858e-07
2026-10-07 13:12:30,2,13,12,2.1703,3.0,3.0,0.0,0.0
2026-10-07 13:13:00,2,13,13,7.1094,3.0,3.0,0.067449,4.549325e-06
2026-10-07 13:13:30,2,13,13,4.5231,2.0,2.0,0.01173,1.375977e-07
2026-10-07 13:14:00,2,13,14,23.9717,3.0,3.0,0.013685,1.872858e-07
